id	document	label
16721	조 9단 역시 전설답소	0
16722	예는 원래 남자를 좋와하는듯 해	0
16723	헬 조선이랑 아무 상관 없지요	0
16724	여자친구 엄지양 같은데 느낌이	0
16725	"김앤장 승소하면 백퍼 세무조사, 사찰들어간다ㅋ"	0
16726	추워서 갔겄냐시간됬응게 가지시급제니까 ㅋㅋ	0
16727	히딩크도 처음엔 그랬다아직 끝난것도아닌데 까지좀 마라	0
16728	아니야 쪄 내가 견과먹고 쪄봤어 안속지	0
16729	전 국민적인 인기라고 볼수 있을 정도로 센세이션을 일으켰지	0
16730	국회의원중에 큐브돌리는 사람이 있나	0
16731	응 경찰 2만4천이래	0
16732	신경꺼라~사랑한다는데 무슨 상관??;!!	0
16733	안하면 된다	0
16734	이번대선은 무조건 노무현대통령 후계자 문재인이다.	0
16735	"한솥,오봉도시락이 더 낫던데"	0
16736	군대가야지 .....	0
16737	대한민국 만세!!!!!!!!!!!!!!!!!!!!	0
16738	정신차려라 ㅋㅋㅋㅋ	0
16739	헬조선 개돼지들의 나라에선 상상도 못할일	0
16740	난교는 영장류의 본성입니다	0
16741	고양이는요?????	0
16742	저런 사기꾼에 속는 어리숙한 멍청이들도 참 한심스럽다..	0
16743	싸나이네	0
16744	"밥딜런의 노래와 시와, 매번 등장하는 하루키 작품의 끈적한 관계로 보아 당연히 밥딜런"	0
16745	리얼은 언제 개봉하냐	0
16746	동양인이구 영어가 능숙하지 않다고 대놓고 무시하는거다..	0
16747	그래도 메시나 호날두가 세리에가면 3년안데 이과인이 세운 단일시즌 최다골 경신할 것 같은데	0
16748	컴퓨터같은 건 몰라도 그냥 일상그대로 살아도 되겠구만	0
16749	아...나도 지하철타다 공황장애와서 16년째 약먹는데	0
16750	세계적인 재벌 최형우 회장님이십니다	0
16751	대통령이라고 하지않고 어른이라고 했음	0
16752	기상청 신났네 ㅋㅋ	0
16753	다시 한화 갈 거면 연봉 70만 달러 밑으로 계약해서 가라	0
16754	개아가 과연 투자할까 ㅋㅋ	0
16755	시뮬레이션과 실전은 엄연히 다르죠...ㅎ;;	0
16756	야 이거 완전히 메갈 아니냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
16757	최소한 오사카는 안가는게 좋다.	0
16758	해당 프로그램 아시는분	0
16759	큐브스테이크 괜찮던데	0
16760	역시 똑똑하고 훌륭한 서양인	0
16761	워드화 교수라는 사람 얼마 받았을까.	0
16762	트럼프가 공식 후보가 됐다고 자기 맘대로 공약을 발표할순 없는 것이고 당과 반드시 협의를 해야 하지만 상당부분 트럼프의 주장이 관철될것임	0
16763	무리뉴만 망한게 아니네.	0
16764	기사제목보자마자 이재용 립밤 생각났음ㅋㅋㅋ	0
16765	지기들은 손해볼거 없다는건가	0
16766	제사는 며느리가 다 해야 인생이 꿀맛이지 ㅋ	0
16767	일본 지진체험하고싶다ㅋㅋ	0
16768	현다이는 국민 고혈에 근거한 세금없으면 질텐데	0
16769	AI와 로봇의 등장을 통해서 반드시 새로운 분배시스템 빨리 공론화를 해서 법정비를 해야만 합니다.	0
16770	트럼프 폭망한 것처럼 보도한 언론 뭐냐ㅋㅋㅋㅋ	0
16771	한선화는 연기 볼만은한데	0
16772	미세먼지 걱정없어 좋겠다..	0
16773	엄마의 사랑이 기적을 만들었네요	0
16774	누가뭐래도 아베 따까리 친일파...	0
16775	보톡스 후유증으로 머리 다 빠진 박양의 후일 모습.	0
16776	김하늘이는 얼굴에 보톡스 맞고나서 밉게 변했다	0
16777	어이고 이참에 네이버 청소좀했으면 좋겠다	0
16778	우리 가족은 사과만 쓴다	0
16779	푸틴 그새리도 사실상 독재중이지	0
16780	조폭대장 닭그네와 순실이파	0
16781	일부러 쏜 거지나 좀 봐주세요	0
16782	잘때 온도조절 잘해서 꿀잠자야되겠네요	0
16783	저 소득층은 들어가고싶어도 돈없어 못들어가는데??	0
16784	시리아는 앞으로 4점 따는걸로	0
16785	추울때까지 추운게 아니다.	0
16786	차우찬이 엘지전에 잘던져서 영입 할려는것도 잇는듯	0
16787	피부 묘기증이 있는 사람으로서 피부 묘기증도 의심해보면 좋을거 같네요	0
16788	야동(야구 동영상)을 많이 보지 않습니까?	0
16789	왜긴왜야 잘생기고이쁘니까 그렇지	0
16790	아직 모르는거지 일희일비 쩌네 역시	0
16791	저 인형 옷 벗기면 뭐 나옴? ㅡㅡ	0
16792	솔직히 즐라탄정도면 전시대 4대스트라이커에 안꿀린다.	0
16793	너두 kt와라.....	0
16794	박명수아저씨는 왜 소리소문없이 없어졌어요?????	0
16795	즐기면서 일하는 사람을 이기긴 힘들지요	0
16796	횟불로 보수를 불태워라. 누가 사주했지?	0
16797	요즘 새로짓는 아파트들 이런 창고공간 하나씩 만들어서 제공하더라	0
16798	기아는 작년에도 이맘때 sk랑 중요한 경기했지	0
16799	근데 안대는 왜하신거에요?	0
16800	잠오는 눈이다 ㅋㅋ	0
16801	ㅋㅋㅋㅋ 어짜피 결혼할때부터 처녀는 없음	0
16802	한국은 많이 마름이 보통이고 마름은 통통이라지	0
16803	충북음성 인대 어디가 비가오는겨	0
16804	2022년도에 우승하겠네 ㅋㅋ	0
16805	김혜수도 반하고 간 그 유해진인가?	0
16806	한국이 핵무장만 하면 다쓸데 없는짓인데	0
16807	그동안 뭐 그럴싸한 핑계거리라도 준비한 줄 알았더니 별거 없네?	0
16808	거짓말 좀 그만 하세요~~~~~~~~~~~	0
16809	여자로 치면 출산경험헸네	0
16810	심해에 사는 물고기를 뭐로 잡은거지?	0
16811	나바로는 30만 달러였다	0
16812	로봇이 할수없는 직업이 각광 받겠구만	0
16813	A-급 정도 되는거 같은데	0
16814	이제 혁신도 없고 디자인도 그저그렇고 다른 회사들 제품도 잘나와서 애플이 망한다고들 한다하지만 삼성에서 기막힌 군용 대인지뢰를 만들어 주는바람에 아이폰이 더 잘팔린다고 한다	0
16815	불황이라는거 다 뻥이다.	0
16816	이런걸 어떻게 찾아내는건가요...?	0
16817	근데 마네가 없네	0
16818	ㅋ 이민자출신 다 나가게 되면 아메리카 인디언만 남겠네...	0
16819	몇년안에 충돌은 분명온다	0
16820	은지원이 이렇게 존잘이었나	0
16821	날씨가 자꾸 바뀌네..	0
16822	중국에서 안드로이드폰 구글플레이 사용못해서 아이폰 기본으로 몃천만대 팔림	0
16823	그때 원폭 안날렸으면 일본이 만행을 멈췄을까??	0
16824	남의 나라 상관 안쓰겠단거네요	0
16825	픽션 추리 소설 이리 쓰셔갖고 어디 책 팔리 시겠습니까	0
16826	성폭행과 성폭력 차이점이 뭐냐???	0
16827	싸물고 집에가서 잠이나 자라	0
16828	전세계아빠 알바들이 알아서 가져다줄테니까...	0
16829	이건 뭐 북한이랑 다를 바없네	0
16830	배대슈 수어사이드 스쿼드가 연달아 혹평 받아서그렇지 아직 초반이라 DC유니버스 망했다고 하기엔 아직 시기상조에요.	0
16831	이재용 구속시키고 이부진 체제로 가자 이게 삼성이 살아남는 유일한 방법이다	0
16832	주홍글씨~약쟁이 ㅋ	0
16833	한중일 도토리 키재기	0
16834	역시 선진국은 틀려	0
16835	여튼 훈남의정석이다	0
16836	태양으로 발사하라~	0
16837	로우지 맛있을거 같다	0
16838	레벨업하기 딱 좋지 ㅋㅋ	0
16839	둘중하나 선수빨이라고 모든 기사 베댓 확정 ㅋ	0
16840	국민참여재판으로 갑시다!!!	0
16841	의인들이 많내요	0
16842	석주일 아니냐	0
16843	무조건 교품이지 교품받고 터지면 로또 맞는건데 안그냐??	0
16844	왜 트럼프가 떠오르지??	0
16845	물론 역도나 기계체조같은건 예외..	0
16846	그냥 다 적용시켜라....	0
16847	무도도 이제 대기업아니면 출연힘드네	0
16848	니퍼트 20승이 없는 이유좀?	0
16849	이 새로운 국면을 계기로 미국이 쇠락의 길을 걷는 전환점일지도 모른다..	0
16850	그래두맨유는 루니가 있어야돼	0
16851	또 사달라고 그랬구나 할아버지가	0
16852	존대라. . 안친하니까 그렇지 뭐	0
16853	앞으로 바둑대회는 프로그램끼리 겨루어야 할 듯..	0
16854	성급한 일반화의 오류	0
16855	우리나라 여자대통령꼴보고 영향받은거 아니냐?	0
16856	왜...오모가리4는없냐??	0
16857	최순실이 뭍힐 곳이다 ㅎㅎ	0
16858	악플러들 드디어 지쳤구나	0
16859	해커 삼성으로 오려나???	0
16860	국민들은 절대 지치지 않을겁니다	0
16861	래디오 하차하나요	0
16862	미세먼지 요즘 심한데같이 기재 좀 해주세요	0
16863	역시 경상도는 벌 받는군....	0
16864	박보검 팔찌씬 넘 애절하더라	0
16865	우리나라에서 가장 영향력있는 20대가 아닐까 생각함	0
16866	결국 해외 진출은 몸값 인상용이었구나.	0
16867	권혁 더 추해지기 전에 삼성으로 복귀해야	0
16868	얼마씩 받고 나온건지..	0
16869	애들아 악플좀 안할수 없니?	0
16870	제발 괴상한 옷입고 억지웃음 유발만 하지마세요	0
16871	요금은 요금대로 올려버리고 여저히 서서가 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
16872	필 재계약 안하면 한화 롯데 kt중 한팀이 데려갈듯.	0
16873	양주에만 더 올리던지 왜 소주를 ㅠㅠ	0
16874	별걸다 기사화한다.	0
16875	박원순이 대통령 되든 안되든 교육개혁은 실현했음 좋겠네	0
16876	남편 생각은 다릅니다..	0
16877	제발 다시한번 생각해주세요 yg	0
16878	"한편,라이언 고슬링과 엠마스톤이겠지?"	0
16879	한 번 해보면 이유를 알 수 있다ㅋㅋㅋㅋㅋ	0
16880	제가대통령이된건 기적이다 ~~	0
16881	아버지한테 잘합시다	0
16882	민수야 기초부터 차근차근 다시 밟아서쓰러저가는 롯데기둥이 되어라	0
16883	근데 율봉이는 안나옴??	0
16884	요즘같은 세상에 자식하나 뒤질까봐 줄줄이 낳지말고 여1 남1 낳는게 바람직하다고 본다	0
16885	사실상 일제때 조선인 일본인보다 더 일본인	0
16886	판사들이 전부 오백짜리 삼성 이발소가서 키스로 흥분되는 애를 만났구먼.	0
16887	이참에 국회의원들 자질도 따져보자.	0
16888	동일 노동 동일 임금	0
16889	여자는 임신과 출산 육아로 이어지는 과정이 따르므로 남자들에 비해 선호도가 높을지도 모르겠다.	0
16890	개미만 죽어나는거였어 ㅋㅋ	0
16891	오전에 말 할 수 없는 딴짓을 한거네.	0
16892	니가 오늘 수고했어~~~~~~###########	0
16893	독일어로 폭스 뜻 대중 바겐 뜻 차 대중차	0
16894	엘지는 그냥 핸드폰사업 접는게?	0
16895	SBS는 허락 받고 케릭터 쓴 건가?	0
16896	난 무조건 지가 다 그려야 지그림이란 주의‥	0
16897	존나 맑은데 뭐가 흐리다는건지?	0
16898	고소만이 문제해결의 답은 아니라고 보는데 제2의 김가연이네	0
16899	망했군 빠염 ㅋ	0
16900	JYP가 나서줬으면 좋겠다	0
16901	댓글이 없 어 지 네.....	0
16902	어쩐지 상품철회시 기기 다 반납하라고 필수라고 말하더라	0
16903	지번 주소 몰라서 길못찾는 길치 새끼가 만든듯	0
16904	파일럿 만큼 주행중이라고 생각해 보세요.	0
16905	폭탄을 팔아 처먹놐ㅋㅋㅋㅋㅋ	0
16906	노트7 사업접고 노트5 출고가 내려서 판매해~~	0
16907	세금 효율적으로 사용하고 먹퇴짓좀 그만해라..	0
16908	ㅋㅋㅋㅋㅋ짝수다 짝수!!	0
16909	홍보만화속의 선생님 친일파같이 생겼네요 ㅋㅋ	0
16910	ㅈㄴ 어그로 개잘끄네	0
16911	브라질가서는 머한건데?	0
16912	동물의 왕국이라 오래가기쉽지않지ㅋㅋㅋㅋ	0
16913	진짜 이번 주말에 중부 많은 비가 내리나 봅시다.	0
16914	ㅋㅋㅋ 쿠데타를 할거면 민심부터 살폈어야지	0
16915	한번 더 기회를 주는것이 맞음.	0
16916	청와대에서는 주사놓은적 없다고하니 다른곳에서 주사놓았겠지.	0
16917	기안이 진정한 나혼자산다 지!	0
16918	역시 광고는 이렇게 해야돼 ㅎㅎㅎ	0
16919	사형이 아니라 살처분 ㅎ	0
16920	독일만그런거고지구끝까지따라가서 100원짜리하나까지다가져와	0
16921	기술발전으로 앞으로도 하늘에 수없이 드론들 떠다니고 할텐데 항공기랑부딪혀서 대형사고안났으면하네요	0
16922	이제 날씨는 내가 보고 느낀다	0
16923	이 관계가 그저 원칙적인 입장 정리로 끝날지 예외 조항의 수용으로 끝날지는 봐야할 문제	0
16924	그러던지 말던지 ㅇㅅㅇ	0
16925	ㅋㅋㅋㅋㅋㅋ 안봐도 뻔할것 같은 느낌적인 느낌	0
16926	리버풀 그래도 만년중위권팀인데 3위면 잘하고 있는거다. 까지마라 ㅋㅋㅋ	0
16927	저렇게 귀한 자식도 대학 보내면 사고처서 애기 낳음	0
16928	막말로 저들 경찰중엔 광주민주화를 겪은애들이 대부분 이겠지	0
16929	"최석태 ""박근혜 대통령 불치병 부신기능저하증 앓고 있다…그만 괴롭히고 농락 중단하길"""	0
16930	저 더러운 물에 몸 담그는거보다 집에서 에어컨 빠방하게 키고 맥주한캔에 오버워치 하는게 진짜 개꿀피서지	0
16931	우산들고나가비않오면쪽팔리니누가물어보면우산이아니라양산이라전하여라	0
16932	얼굴이 왜 갈수록 배용준 닮아가지???	0
16933	준하형 재석이한테 욕한거도 모름 ㅋㅋ	0
16934	이러고 어찌 공유모습으로 환생한다 말인가	0
16935	갑자기 일어나서 기절하면 환자를 보호하는 안전장치도 있나요	0
16936	삼성이 갈기갈기 찢어지는구나	0
16937	삼성거 이제 안살거임	0
16938	"니들이 사용하는 거의모든물품, 매일먹는 음식재료,그리고 니들이 눈빠지게 기다리는 택배까지도 다 경유차로 운반되고있다는건 알지?"	0
16939	우리는 10년 20년도 상관없다	0
16940	결론 혼자사는게 편하다 서로 책임지고 배려하는 것보단	0
16941	모든 국민은 그들의 수준에 맞는 정부를 갖는다 -정치학자 알렉시스 드 토크빌	0
16942	다른건 모르겠고 아마도 이번 주말 또 비올듯	0
16943	종교에 미치면 답이 없는데...	0
16944	힐만 이길수있으면 되는데..	0
16945	그만해쳐먹고내려와라진짜	0
16946	졸리처럼 조사결과 혐의 없는걸로 밝혀진 상대방을 공개적으로 비난하며 계속 물어뜯는것도 자녀들 입장에선 엄청난 불안과 스트레스이고 정신적인 학대에 해당되던데.	0
16947	조센징들의 삼성충성도는 대단하지ㅋㅋ	0
16948	죽었으니 착한중국인으로 인정합니다	0
16949	애플아 걱정마 메갈리아라고 우리나라 집단이 있는데 아이폰 진짜 좋아해	0
16950	당연히 검소해야지.. 본인 히트곡도 없이 남의 히트곡으로 콘서트며 행사며 다니면서 돈버는게 떵떵거리며 살면 쓰것냐?	0
16951	테임주 데려가라 테임즈줄게	0
