id	document	label
6981	김기춘 조윤선 두 인간 영장이 새벽인 지금까지 아직도 안 떨어졌다니 이것들 영장까지 기각될 모양이구나. 검찰이나 특검은 영장전담판사란 것들이 비리가 있는지 수사하고 비리가 드러나면 국민에게 공개하고 구속영장을 신청하라.	1
6982	"게임 개발업체 직원들인가? 설마,,,"	1
6983	기아 역사상 최대 먹티 가 될것이다.	1
6984	이제 그만 털어놓읍시다	1
6985	"도깨비 플로우식,해시스완은 목소리가 특이해서 대체불가네"	1
6986	역사를 잊지안고 중국이 어업 영토법안지킬때 힘을 합쳐 F22로 무찌르고... 손잡을건 손잡고.... 예전에 잘 못 한거는 항의하란 말이다~~~~~	1
6987	바꾸네도 해외유람중 들러서 걸어가보시게	1
6988	천운이 누구하나 자리지켜주네!	1
6989	화장을하던말던 상관없고 그냥 즐겁게살아라	1
6990	그들에겐 그저 돈벌기 위한 직업일뿐..	1
6991	한국인들은 좀비들이니까 좀비영화를 사랑할 수 밖에......	1
6992	경찰은 출입국사무소 협조받아서 태국 다녀온 박영숙들 전부 조사해서 범인 처벌해라	1
6993	투수운용 대실패 라는 말. 오늘은 넥센에게 해야는게 맞지.	1
6994	밧데리에 왜 충격을 줘서손상을 일으켜는지이유도 중요한것같은데?	1
6995	ㅋㅋ 중국도내리막을걷는구나	1
6996	10년전만해도 상상도못할일인데 국민그룹 스맙해체	1
6997	중국이 베트맨을 이길수있을까	1
6998	워낙빡대갈이라.	1
6999	소녀상 독도 가면 전쟁 날 듯	1
7000	ㅋㅋㅋㅋ 중국새기들 자기편 대가리 침 ㅋㅋ	1
7001	장예원 아나운서도 MC로 투입하자	1
7002	ㅋㅋㅋㅋ 여기서 외노자들 혐오하는 방구석 백수들 보다는 생산활동은 해주는 외노자 들이 나라에선 더 필요하다 ㅋㅋ	1
7003	몇일이나 단속 할까요?	1
7004	송창식 이 수술후 꼭 이적 할것이다	1
7005	우리나라는 최대규모의 방산비리가 있다.	1
7006	국가재정으로 한다고 발표했나요?	1
7007	너가 김정은이냐	1
7008	14억 ㅎㅎㅎ 복도 많다.	1
7009	부산 남부지방은 구름한점 없이 맑은하늘이다.	1
7010	멍청이가 따로 없네	1
7011	우리나라에 기상청이 있었나 ...??한국 날씨는 일본이나 낚시 채널이 거의 정확 하던데 ...	1
7012	노승일 입에서 많은걸 듣고싶은데 묻는사람이없네 뭐하냐들	1
7013	뭐 아무것도 없잔아~기업들 해외수주는 어쩌려고..?	1
7014	한겨울 못지않은 폭우. . . 저만 거슬리나요???	1
7015	대통령님 물러나지마세요!ㅠ	1
7016	어차피 이세상이 중요하지 않은 종교랑 이 세상에서 같이 산다는게 쉽겠어...ㅠ	1
7017	돈 몇푼에 역사 팔아먹는건 집안 내력인듯	1
7018	4%면 낮은수치는 아닌거같은데..	1
7019	월탱을 하라.. 드런거 없다 ㅎㅎ	1
7020	뇌를 방치하는것도 학대	1
7021	평소엔 멀쩡하다 술만 먹으면 개가되는 몇명의 사람중 한명인갑네ㅜㅠ	1
7022	해마다 2만명정도씩 국적포기중 ㅋㅋㅋㅋㅋ	1
7023	석현준: 터키로 괜히 임대왔나.:	1
7024	닭들한테 털털 털릴것같은데..	1
7025	에휴 반가운 소식이지만 한편으로는 또다른 걱정 미세먼지와의 전쟁	1
7026	레알이 나폴리 만나네	1
7027	이거 갤넥에서 이미 시도했던건데 삼성에서 소송걸면 되겠다	1
7028	노트7블랙은 어케됨?	1
7029	신인들 절대 보내지마라 기아 미래다	1
7030	박뱅은 뭐하노 요새	1
7031	왜 이영선 행정관을 불러서 조사아지 않는거지????	1
7032	박명수 죽었다ㅋㅋㅋㅋ 이마불나겠네	1
7033	개 한그릇 먹고싶다....	1
7034	김성근이 축구에도 있었군	1
7035	둘이 끝까지가겟나????	1
7036	30시간의 법칙나오나요	1
7037	사실 78수는 신의 한수가 아니라 악수였음 결과적으론 신의한수지만	1
7038	일본인이지만 밉지 않다	1
7039	상하이랑 쎄울하고 붙으면 5대떡 각이겠는데	1
7040	갑자기 생각나네 케이티김도 욕심 부리지 말고 그만 수갑 풀어줘라	1
7041	사진 내리면서 보는데 홍종현 사자인줄 알았네...	1
7042	테러만 없었다면 푸대를 쓰고 다녀도 간섭하겠냐	1
7043	1명만 낳아라2명이면 보험넣구 알지	1
7044	신안이 아마 선생 고향이지?	1
7045	지금 비오는지역에 계신분 손~~~~	1
7046	KTX가 전철이냐~~~	1
7047	첨엔 루즈하더니8회부터 전개 속전속결 참 조으시다유덕화 신 맞아?	1
7048	소문난잔치에 먹을게없는말이 이경기에선 깨졋으면	1
7049	요새는 바지 입고 다니냐??ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
7050	참 여러가지 다양하게 가지가지 하십니다 ㅉㅉㅉ	1
7051	요즘 짜장 한그릇 배달 되나요	1
7052	대상이라니 ㅋㅋ그런 오글거리는 연기하고도 대상을 받는구나	1
7053	광수소속사답다. 언플은 혼자다함	1
7054	손담비랑 구분이 안감	1
7055	음원언제나오나요???	1
7056	아이가 성인이 될때까지 이사는 안가는게 좋다.	1
7057	뭐냐... 중국은 무엇인가...	1
7058	춤도잘추고. . . .이상한랩도 잘하고. . . 무도에 적합한 인재	1
7059	유아인도 좌파잖아	1
7060	보자마자 타이커스 생각난건 저뿐인가요 ㅋㅋㅋㅋ	1
7061	갤노트4가 짱임!!^^ㅋㅋㅋ	1
7062	비상한 한수...	1
7063	왈왈이야 왈왈이 할말없음	1
7064	1분당1초가 늘어나는거에요?아님 1년에 1초가늘어나요?	1
7065	"국산차중에 현ㄷ,기ㅇ 빼고 어디꺼가 가장 안전한가요?"	1
7066	나도 혼자 뷔페먹으러 많이 다님	1
7067	국가라는게 점점 더 없어지지 않을까..	1
7068	내년상반...언제기다려	1
7069	다음생엔 성공한 덕후로 태어나게 해주세요!!	1
7070	몰락한 보수의 패배다.	1
7071	내일부터 내 조국 대 한 민 국 은 변화가 됩니다.	1
7072	"난, 안먹는다~~니들이나 실~~~컷 드셔들..."	1
7073	티비를 끄고잡시다 어둡게 하지말고	1
7074	박사모가뭐임??박근혜 사망 원하는 모임임?	1
7075	일단 군대부터가자	1
7076	이참에 조선족들 도 다 내보내라 나라 정화좀 시키자	1
7077	정부가 국민을 개돼지로 보니깐 기업도 소비자를 개호구로 보는군~ㅋㅋㅋㅋㅋ 살기좋은 개한망국~ㅋ	1
7078	의경 현역맞음 근데 대체복무라고 하지	1
7079	중국때문이지 뭔 소리야..	1
7080	아이폰 살리기 작전인듯.	1
7081	소인배 같아서는... ㅉㅉ	1
7082	부작용이꽤걱정되긴하네	1
7083	저거 분명 다 5만원인데...중간에서 목욕핑계로 3만원씩 삥땅친거....ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
7084	"엘지를 칭송하는 이들로부터 욕설과 반대가 100개 박혔었는데 이번 G6 899,800원이더라."	1
7085	이 건은 보수하고 상관 없지 않나?	1
7086	다음주는 국회로 간다	1
7087	힐러리가 이번대선에서 자신이 당선되면 외계인의 존재를 공개한다고 했는데 사뭇 기대됨	1
7088	우리나라에서 커피만큼 많이 팔리는 상품도 없을 거다!	1
7089	부산 광명 얼마나 걸릴라나..	1
7090	유로트럭으로 연습하고 가샘 진짜 개꿀임... (유로트럭만 해서 트레일러 면허 취득함)	1
7091	파리모양 드론으로 더러운 식당은 감시못하는감	1
7092	뭔 개소리여. 요즘 남자여자가 어딨어.	1
7093	이영세자는 알고 있다! ㅋㅋㅋ	1
7094	친박 의원 명단은 어디서 확인가능한가요??	1
7095	양현종 빼앗기면 혁명 밖에 없다.! 기아야 알겠지!	1
7096	중국에 눈치보이니까-환경부 뭐 이런 뜻인가??	1
7097	근데 박재현 코치는 누규 ?????????	1
7098	일본 국민은 선량한데 정치인이 나쁘다는 정신나간 일뽕은 현실을 보세요. 그 나쁜 정치인들 누가 뽑는지.	1
7099	평면 티비 얼굴로평면으로 얘기하고있다	1
7100	드라마는 유인나를 쓰면 성공한다	1
7101	요새도 담배피는 사람 있나?	1
7102	아무리 착하게 살아도 지구상 인간 천국 갈 사람 아무도 없다.	1
7103	승환이형 말년은 삼성에서 하시죠??	1
7104	메르켈이 알고보니 무슬림?	1
7105	우리는 대통령 아래이다	1
7106	아마 어제 찾던여인으로 밝혀졌다면 20넘었다	1
7107	백종원표 도시락 싸가라그래	1
7108	뭐눈에 뭐만보인다는게 사실인듯;;;;;	1
7109	기자님 안내사아분이 아니라 안내상분 아닌가요?	1
7110	몸에서 필요없는 장기가 어딧겟어...	1
7111	휴대폰 기술력이 한계에 부딪혔기에 폰을 안바꿔도 쓸만할텐데	1
7112	13번째 별자리 뱀주인자리ㅋ ㅎㅎ	1
7113	젠투펭귄은 젠틀하네	1
7114	기자가나나팬인가??	1
7115	선수개개인차이가 있어요 다 또같지않음	1
7116	불안해 보이고 눈치를 보는 듯한 모습 ...	1
7117	가명은 의심 안받게 철수와 영희가 최고 아님 말자나 말순이	1
7118	니가 말하는 진실이 거짓말하는거냐???	1
7119	인생연기 나오겠는데?	1
7120	응. 선풍기밖에 없는 우리집 밤 10시 20분에 33도~	1
7121	그러는 기자양반은 얼마나 기부하시나?	1
7122	빌비오 은근히 바르샤 잘잡음	1
7123	국회의원 돼지처럼 웃는 사진 걸어놓고 ' 감사합니다. 국민 여러분' 이라는 문구 새겨넣으면 50퍼센트 판매량이 줄거다.	1
7124	맥콜 보고있나?ㅋㅋㅋ	1
7125	아니 정말 살이 얼마나 빠진게냐;;;	1
7126	강정호도 마이너거부권이 없었는데	1
7127	"선동하는 건 한,두마디면 끝나지만 이걸 반박하는 건 엄청난 해명이 필요하다."	1
7128	어디에 포스트잇붙이면되죠??	1
7129	저 쓰레기들은 함정수사 말고 그냥 함정을 파야함	1
7130	장하고 장하십니다~~	1
7131	우리도 수없는 거짓말에 노친들 귀가 팔락 귀가팔락 지금도 변함없이 똥구멍에 호박씨 넣고 다닌다	1
7132	차라리 트레이닝 복같은거 입고 다녔으면 눈에 안띌수도. 옷이 저런데 얼굴을 저렇게 가려놓으면 안튀겠냐? 완전 튀지.	1
7133	저런 태도가 다시 중국을 망칠 것이다.	1
7134	100퍼 곧끝난다에 내 마이쭈를걸지	1
7135	일본에도 꼭 세워져야 한다!	1
7136	그래봐야 장님 코끼리 발톱만지는 격....	1
7137	갑자기 그제부터 추워져서 대비를 못하고 있다가 약간 감기 기운이 느껴지네	1
7138	지져스크라이스트 제이슨본	1
7139	뿔테 170미만 비만 한남충이랑 결혼 비공 VS 185cm 갓양남이랑 결혼 공감	1
7140	착한 도둑질은 없음	1
7141	그네 1천만 관객 잇듯이 촛불집회 한번에 1천만 국민되기를 바라는듯	1
7142	폰팔이 클래스와 동급이네	1
7143	차는 여러대지만 목숨은 한개입니다 여러분.	1
7144	손과 손목 언저리 딸근은 무슨 색인지요	1
7145	도대체 이나라 대통령은 누구엿던건가?	1
7146	이제 겨울이 오는구나...	1
7147	징시호는 분위기 파악하고 포기한듯. 어차피 이렇게된거 속시원히 다 불어라. 너와아들이 한국에서 살길이다.	1
7148	로우지는 돈으론 잃은게 없는경기인데	1
7149	중국이 빨강을 좋아하니까..	1
7150	에스밀 로사리오가 아니고 로저스야..	1
7151	팀당 한두명른 숭부조작하고 심판매수하는 팀도 있고 역시 코리아 제1의 인기스포츠	1
7152	살길은 신제품이 아니라 삼성엘지같은 서비스센터다	1
7153	매우 격하게 공감하는 바임.	1
7154	중국가기전에 여기서 간접체험 해봐도 되는건가?	1
7155	알이 얼마나 맛있는데 ㅠㅠ	1
7156	김기춘이 공작으로 해산되고 은폐된거 다 까발려야한다 김기춘을 구속수사하리ㅣ	1
7157	하이패스가 편하긴 하지...	1
7158	냉정하지만 이것이 솔직한 속내이고 현실이다!	1
7159	저기 남자는 왜 머리가 빈걸로 나오죠 ?	1
7160	솔직히 져줬지... 모든게 이벤트였다	1
7161	전기만 들어오면 설치할수 있다는건가?	1
7162	그럼 집에서 커피를 한잔 타서 책상에 앉아 백색소음유투브를 틀어놓고 공부하면 되는거 아닌가요?	1
7163	정우성도 킹스맨 촬영해서 올렸었는데 왜 그땐 욕안먹었었지?	1
7164	손석희가 태블릿 피씨 조작으로 특종보도한 것보다야 약과지	1
7165	조단위의 재산은 어디로? 스위스 비밀계좌?	1
7166	자원나끼고 전자책이 도옹야 할ㄹ때가 온듯	1
7167	우리는 오래전부터 초딩 만원 중딩 이만원 고딩 삼만원이었음	1
7168	갑자기 롯데 엔씨가 등장 할 수도	1
7169	김영란법으로 폰팔이도 물갈이좀 해야지 않겠나?	1
7170	박씨가문의 충견들인가...	1
7171	몇대 맞아주고 합의금 천만원~ 굿이네. 합의도 하고 구속도시키고ㅋ	1
7172	순실이가진건숨겨둔돈뿐인데뭔들못하겠어~	1
7173	지연된다는게 꼭 나쁜건가? 이것저것 규정지키면 늦는거지 오히려 빨리빨리 가는게 더 이상한거아냐	1
7174	다른건 몰라도 연기하나는 인정한다	1
7175	드디어 노트7이 사고를 진건가?	1
7176	보수를 불태우자던 문재인을 보면 이 촛불집회세력은 불순한 뭔가가 있는듯..ㅋㅋㅋ	1
7177	김주혁 유부남 아니냐 이혼했나	1
7178	은근 나혼자 산다 컨셉이랑 비슷하면서 다르네	1
7179	"방송 못봤지만, 뭐 진짜 화났어도 몇초안에 풀어질 뭐 그런 분위기 인것 같은데...ㅎㅎㅎㅎ"	1
7180	아마 중국쪽이 더 힘들걸 젊은층 위주로.ㅋ	1
7181	이번엔 헬쥐로 깔맞춤 고려중이니까 팍팍 내려	1
7182	안 써봤지만 안 써요.	1
7183	국민 여러분 거짖 일관하는 대기업 총수구속수사위하여 촛 불 듭시다	1
7184	이놈아 너희 엄마한테 전화는 자주하냐?	1
7185	추운게 더 좋아..	1
7186	명절에 당당하게 참석해서 친지에게 취업부탁하세요.	1
7187	딴나라 사람들인가??	1
7188	걍 일본이나 맞짱뚜자	1
7189	참으면 병된다	1
7190	"서울대와 고졸이 맞을리가 없지...아, 비태희는 예외구나..."	1
7191	90세면 영물이라 봐야것지	1
7192	머리가 강동원 정도로만 작으면 굳이 대학에 갈 필요는 없지.	1
7193	유일한 박사가 그리 돈벌라고 시키디?	1
7194	그냥 서로 몸맞아 놀다가는거지	1
7195	얘도 박보영빨이었네	1
7196	베이커리vs서인영 승자는??	1
7197	현실적인 대화는 하나도 없고 하나같이 오글거림을 넘어서 짜증만 나던데 재밌나봐요??	1
7198	문제가많은 인간들...문제인	1
7199	연기 못 한다고 한게 악플이냐?	1
7200	대표가 돈을 엄청 밝히지..	1
7201	어느나라는 없고 있고는 불가능합니다.	1
7202	위대한미국이중국러시아급으로추락하는구나	1
7203	사진 축구선수 박주영 좀 닮았네요	1
7204	무정부가 이거보단 날듯	1
7205	이렇게 되면 나가린데 야당넘들의 시위 의도는 이게 이니었는데 ㅋㅋㅋ	1
7206	제작년 가을부터시작했으니 내년은 4년차라고봐야지	1
7207	자연의 힘으로 간단하게 통일	1
7208	중국개장수들 보내자!!	1
7209	대통령직과 나라의 격을 너무 추락시킨 죄가 얼마나 큰지도 알았으면 좋겠다	1
7210	집단자위권과 집단적군중심리는 차이가 많이남	1
7211	마늘과 쑥만 먹는엄격한 식단조절을 했다는 증거는 없나?	1
7212	독일검찰 나섰으니 게임 끝 ㅋ	1
7213	내 땅에 내 역사다!!	1
7214	대마에 항암성분이 있는것으로 밝혀졌다.	1
